date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:05:55	60596/60596	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:05:54%20GMT	http://mormonthink.com/fairseerstones.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/fairseerstones.html	(from http://mormonthink.com/transbomweb.htm)
04:05:57	19032/19032	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:05:54%20GMT	http://mormonthink.com/glossary/occams-razor.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/occams-razor.html	(from http://mormonthink.com/book-of-mormon-problems.htm)
04:05:58	13275/13275	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:05:57%20GMT	http://mormonthink.com/glossary/michael-coe.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/michael-coe.html	(from http://mormonthink.com/book-of-mormon-problems.htm)
04:06:01	233375/233375	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:05:57%20GMT	http://mormonthink.com/backup/horses.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/backup/horses.html	(from http://mormonthink.com/book-of-mormon-problems.htm)
04:06:03	260946/260946	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:05:57%20GMT	http://mormonthink.com/backup/nephitecoins.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/backup/nephitecoins.html	(from http://mormonthink.com/book-of-mormon-problems.htm)
04:06:04	14070/14070	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:05:59%20GMT	http://mormonthink.com/glossary/tulum.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/tulum.html	(from http://mormonthink.com/book-of-mormon-problems.htm)
04:06:04	25055/25055	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:03%20GMT	http://mormonthink.com/coincidence.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/coincidence.html	(from http://mormonthink.com/book-of-mormon-problems.htm)
04:06:07	158020/158020	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:04%20GMT	http://mormonthink.com/backup/linguistic.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/backup/linguistic.html	(from http://mormonthink.com/book-of-mormon-problems.htm)
04:06:08	16276/16276	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:05%20GMT	http://mormonthink.com/syracuse.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/syracuse.html	(from http://mormonthink.com/book-of-mormon-problems.htm)
04:06:10	40502/40502	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:08%20GMT	http://mormonthink.com/outline.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/outline.html	(from http://mormonthink.com/book-of-mormon-problems.htm)
04:06:12	169048/169048	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:08%20GMT	http://mormonthink.com/glossary/richard-bushman-ama.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/richard-bushman-ama.html	(from http://mormonthink.com/book-of-mormon-problems.htm)
04:06:13	25870/25870	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:10%20GMT	http://mormonthink.com/personalstories/grantpalmer.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/personalstories/grantpalmer.html	(from http://mormonthink.com/book-of-mormon-problems.htm)
04:06:13	12269/12269	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:13%20GMT	http://mormonthink.com/spauth.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/spauth.html	(from http://mormonthink.com/book-of-mormon-problems.htm)
04:06:14	17442/17442	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:13%20GMT	http://mormonthink.com/backup/packhamdebate.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/backup/packhamdebate.html	(from http://mormonthink.com/book-of-mormon-problems.htm)
04:06:16	47080/47080	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:13%20GMT	http://mormonthink.com/grant1.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/grant1.html	(from http://mormonthink.com/josephweb.htm)
04:06:21	348622/348622	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:14%20GMT	http://mormonthink.com/mormonstudiesauthor.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesauthor.html	(from http://mormonthink.com/josephweb.htm)
04:06:21	188234/188234	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:16%20GMT	http://mormonthink.com/mormonstudiesrigdon.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesrigdon.html	(from http://mormonthink.com/josephweb.htm)
04:06:22	36644/36644	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:19%20GMT	http://mormonthink.com/mormonstudieswitness.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudieswitness.html	(from http://mormonthink.com/josephweb.htm)
04:06:24	522/522	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202016%2009:06:24%20GMT	http://mormonthink.com/grantpalmer.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/grantpalmer.5a.delayed	(from http://mormonthink.com/josephweb.htm)
04:06:25	18923/18923	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:24%20GMT	http://mormonthink.com/whitmerrandyj.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/whitmerrandyj.html	(from http://mormonthink.com/witnessesweb.htm)
04:06:29	126857/126857	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:23%20GMT	http://mormonthink.com/mormonstudiesscribe.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesscribe.html	(from http://mormonthink.com/josephweb.htm)
04:06:29	13699/13699	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:28%20GMT	http://mormonthink.com/QUOTES/angels.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/QUOTES/angels.html	(from http://mormonthink.com/witnessesweb.htm)
04:06:32	136654/136654	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:29%20GMT	http://mormonthink.com/vogelwitnesses.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/vogelwitnesses.html	(from http://mormonthink.com/witnessesweb.htm)
04:06:35	352838/352838	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:22%20GMT	http://mormonthink.com/backup/uncledale.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/backup/uncledale.html	(from http://mormonthink.com/josephweb.htm)
04:06:35	45315/45315	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:31%20GMT	http://mormonthink.com/army02.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/army02.html	(from http://mormonthink.com/influences.htm)
04:06:38	225929/225929	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:33%20GMT	http://mormonthink.com/mormonstudiesparallel.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesparallel.html	(from http://mormonthink.com/mormonstudies.htm)
04:06:40	150968/150968	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:36%20GMT	http://mormonthink.com/mormonstudiesgeo.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesgeo.html	(from http://mormonthink.com/mormonstudies.htm)
04:06:42	13247/13247	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:40%20GMT	http://mormonthink.com/mormonstudiesmaps.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesmaps.html	(from http://mormonthink.com/mormonstudies.htm)
04:06:43	114518/114518	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:42%20GMT	http://mormonthink.com/mormonstudiesrevised.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesrevised.html	(from http://mormonthink.com/mormonstudies.htm)
04:06:46	168919/168919	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:43%20GMT	http://mormonthink.com/mormonstudiesseer.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesseer.html	(from http://mormonthink.com/mormonstudies.htm)
04:06:46	140252/140252	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:45%20GMT	http://mormonthink.com/mormonstudiesdoctrn.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesdoctrn.html	(from http://mormonthink.com/mormonstudies.htm)
04:06:48	65322/65322	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:46%20GMT	http://mormonthink.com/mormonstudiesindians.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesindians.html	(from http://mormonthink.com/mormonstudies.htm)
04:06:50	119345/119345	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:48%20GMT	http://mormonthink.com/mormonstudiesdefense.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesdefense.html	(from http://mormonthink.com/mormonstudies.htm)
04:06:52	254150/254150	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:50%20GMT	http://mormonthink.com/mormonstudiesbible.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesbible.html	(from http://mormonthink.com/mormonstudies.htm)
04:06:56	242245/242245	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:52%20GMT	http://mormonthink.com/mormonstudiesvisions.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesvisions.html	(from http://mormonthink.com/mormonstudies.htm)
04:06:57	257712/257712	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:54%20GMT	http://mormonthink.com/mormonstudiesspaldg.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesspaldg.html	(from http://mormonthink.com/mormonstudies.htm)
04:07:00	76839/76839	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:57%20GMT	http://mormonthink.com/mormonstudiesmatilda.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesmatilda.html	(from http://mormonthink.com/mormonstudies.htm)
04:07:00	24982/24982	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:06:58%20GMT	http://mormonthink.com/mormonstudiesfragment.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesfragment.html	(from http://mormonthink.com/mormonstudies.htm)
04:07:02	85807/85807	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:00%20GMT	http://mormonthink.com/mormonstudieshistory.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudieshistory.html	(from http://mormonthink.com/mormonstudies.htm)
04:07:03	12779/12779	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:00%20GMT	http://mormonthink.com/mormonstudiesspauth.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesspauth.html	(from http://mormonthink.com/mormonstudies.htm)
04:07:03	67584/67584	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:02%20GMT	http://mormonthink.com/mormonstudiesquakers.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesquakers.html	(from http://mormonthink.com/mormonstudies.htm)
04:07:05	149880/149880	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:03%20GMT	http://mormonthink.com/mormonstudiesatone.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesatone.html	(from http://mormonthink.com/mormonstudies.htm)
04:07:06	61157/61157	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:05%20GMT	http://mormonthink.com/mormonstudiesspnote.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesspnote.html	(from http://mormonthink.com/mormonstudies.htm)
04:07:08	33571/33571	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:06%20GMT	http://mormonthink.com/mormonstudiesreview.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesreview.html	(from http://mormonthink.com/mormonstudies.htm)
04:07:10	43893/43893	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:08%20GMT	http://mormonthink.com/mormonstudiesreview2.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mormonstudiesreview2.html	(from http://mormonthink.com/mormonstudies.htm)
04:07:10	518/518	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202016%2009:07:09%20GMT	http://mormonthink.com/significant	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/significant	(from http://mormonthink.com/moroniweb.htm)
04:07:10	563/563	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202016%2009:07:10%20GMT	http://mormonthink.com/href=%22http://content.lib.utah.edu/cdm4/document.php?CISOROOT=/dialogue&CISOPTR=28355&REC=2&CISOSHOW=28160%22	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/href=_http_/content.lib.utah.edu/cdm4/documentfa87.php	(from http://mormonthink.com/moroniweb.htm)
04:07:12	90374/90374	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:11%20GMT	http://mormonthink.com/backup/edward_ashment_part2.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/backup/edward_ashment_part2.html	(from http://mormonthink.com/book-of-abraham-issues.htm)
04:07:13	91072/91072	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:10%20GMT	http://mormonthink.com/backup/edward_ashment_part1.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/backup/edward_ashment_part1.html	(from http://mormonthink.com/book-of-abraham-issues.htm)
04:07:13	10463/10463	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:11%20GMT	http://mormonthink.com/files/hc372to379.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/files/hc372to379.html	(from http://mormonthink.com/kinderhookweb.htm)
04:07:13	516/516	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202016%2009:07:13%20GMT	http://mormonthink.com/josephmay	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/josephmay	(from http://mormonthink.com/jst.htm)
04:07:14	533/533	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202016%2009:07:14%20GMT	http://mormonthink.com/www.wivesofjosephsmith.org	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/www.wivesofjosephsmith.org	(from http://mormonthink.com/joseph-smith-polygamy.htm)
04:07:15	55685/55685	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:13%20GMT	http://mormonthink.com/glossary/mountain-meadows-massacre.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/mountain-meadows-massacre.html	(from http://mormonthink.com/joseph-smith-polygamy.htm)
04:07:16	79962/79962	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:14%20GMT	http://mormonthink.com/grant6.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/grant6.html	(from http://mormonthink.com/joseph-smith-polygamy.htm)
04:07:16	34964/34964	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:15%20GMT	http://mormonthink.com/glossary/orson-pratt.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/orson-pratt.html	(from http://mormonthink.com/joseph-smith-polygamy.htm)
04:07:17	524/524	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202016%2009:07:16%20GMT	http://mormonthink.com/FAIRwiki:NeedCite	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/FAIRwiki_NeedCite	(from http://mormonthink.com/joseph-smith-polygamy.htm)
04:07:18	62844/62844	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:17%20GMT	http://mormonthink.com/responses/joseph-smith-polygamy-church-sources.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/responses/joseph-smith-polygamy-church-sources.html	(from http://mormonthink.com/joseph-smith-polygamy.htm)
04:07:19	57532/57532	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:17%20GMT	http://mormonthink.com/personalstories/brianstaley.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/personalstories/brianstaley.html	(from http://mormonthink.com/joseph-smith-polygamy.htm)
04:07:20	14335/14335	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:19%20GMT	http://mormonthink.com/glossary/bigfoot.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/bigfoot.html	(from http://mormonthink.com/blackweb.htm)
04:07:21	11921/11921	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:20%20GMT	http://mormonthink.com/glossary/visit-to-cuba.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/visit-to-cuba.html	(from http://mormonthink.com/blackweb.htm)
04:07:21	18495/18495	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:21%20GMT	http://mormonthink.com/personalstories/lyndonlamborn.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/personalstories/lyndonlamborn.html	(from http://mormonthink.com/scienceweb.htm)
04:07:22	43972/43972	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:21%20GMT	http://mormonthink.com/tithingdefinition.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/tithingdefinition.html	(from http://mormonthink.com/tithing.htm)
04:07:23	17596/17596	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:22%20GMT	http://mormonthink.com/grant9.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/grant9.html	(from http://mormonthink.com/tithing.htm)
04:07:24	18391/18391	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:23%20GMT	http://mormonthink.com/personalstories/kayburningham.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/personalstories/kayburningham.html	(from http://mormonthink.com/tithing.htm)
04:07:25	115079/115079	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:24%20GMT	http://mormonthink.com/backup/rodneylundberg.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/backup/rodneylundberg.html	(from http://mormonthink.com/tithing.htm)
04:07:27	81594/81594	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:24%20GMT	http://mormonthink.com/mittromney.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/mittromney.html	(from http://mormonthink.com/temple.htm)
04:07:28	20000/20000	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:25%20GMT	http://mormonthink.com/templelove.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/templelove.html	(from http://mormonthink.com/temple.htm)
04:07:29	12876/12876	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:28%20GMT	http://mormonthink.com/personalstories/david.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/personalstories/david.html	(from http://mormonthink.com/temple.htm)
04:07:30	18549/18549	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:29%20GMT	http://mormonthink.com/moretempleexp.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/moretempleexp.html	(from http://mormonthink.com/temple.htm)
04:07:30	25045/25045	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:30%20GMT	http://mormonthink.com/glossary/secondendowment.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/secondendowment.html	(from http://mormonthink.com/temple.htm)
04:07:31	452/452	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202016%2009:07:30%20GMT	http://mormonthink.com/tomphillips.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/tomphillips.htm	(from http://mormonthink.com/temple.htm)
04:07:33	99533/99533	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:31%20GMT	http://mormonthink.com/personalstories/tomphillips.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/personalstories/tomphillips.html	(from http://mormonthink.com/temple.htm)
04:07:34	13396/13396	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:31%20GMT	http://mormonthink.com/personalstories/kenclark.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/personalstories/kenclark.html	(from http://mormonthink.com/lying.htm)
04:07:34	30657/30657	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:33%20GMT	http://mormonthink.com/glossary/orderofenoch.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/orderofenoch.html	(from http://mormonthink.com/d&c.htm)
04:07:36	36189/36189	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:35%20GMT	http://mormonthink.com/glossary/kirtlandtemplededication.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/kirtlandtemplededication.html	(from http://mormonthink.com/d&c.htm)
04:07:36	18552/18552	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:35%20GMT	http://mormonthink.com/rldstestimony.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/rldstestimony.html	(from http://mormonthink.com/testimonyweb.htm)
04:07:38	63652/63652	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:36%20GMT	http://mormonthink.com/responses/as-if-they-were-speaking-for-god.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/responses/as-if-they-were-speaking-for-god.html	(from http://mormonthink.com/responses.htm)
04:07:40	29000/29000	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:37%20GMT	http://mormonthink.com/responses/the-answer-to-all-the-hard-questions.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/responses/the-answer-to-all-the-hard-questions.html	(from http://mormonthink.com/responses.htm)
04:07:41	31555/31555	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:38%20GMT	http://mormonthink.com/responses/newsroom-church-provides-context-polygamy-11-11-2014.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/responses/newsroom-church-provides-context-polygamy-11-11-2014.html	(from http://mormonthink.com/responses.htm)
04:07:42	31370/31370	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:41%20GMT	http://mormonthink.com/responses/first-presidency-june-28-2014.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/responses/first-presidency-june-28-2014.html	(from http://mormonthink.com/responses.htm)
04:07:42	522/522	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202016%2009:07:42%20GMT	http://mormonthink.com/scottcarles.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/scottcarles.htm	(from http://mormonthink.com/introductionweb.htm)
04:07:43	24614/24614	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:42%20GMT	http://mormonthink.com/personalstories/scottc.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/personalstories/scottc.html	(from http://mormonthink.com/whoarewe.htm)
04:07:43	15699/15699	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:43%20GMT	http://mormonthink.com/glossary/ad-hominem.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/ad-hominem.html	(from http://mormonthink.com/whoarewe.htm)
04:07:44	22882/22882	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:43%20GMT	http://mormonthink.com/glossary/council-of-fifty.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/council-of-fifty.html	(from http://mormonthink.com/endpage.htm)
04:07:45	12212/12212	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:44%20GMT	http://mormonthink.com/glossary/mormon-aaronic-priesthood.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/mormon-aaronic-priesthood.html	(from http://mormonthink.com/glossary/index.htm)
04:07:46	19390/19390	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:45%20GMT	http://mormonthink.com/glossary/abraham-lincoln.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/abraham-lincoln.html	(from http://mormonthink.com/glossary/index.htm)
04:07:46	18306/18306	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:45%20GMT	http://mormonthink.com/glossary/adam-ondi-ahman.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/adam-ondi-ahman.html	(from http://mormonthink.com/glossary/index.htm)
04:07:46	17666/17666	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:46%20GMT	http://mormonthink.com/glossary/adam-michael.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/adam-michael.html	(from http://mormonthink.com/glossary/index.htm)
04:07:47	26414/26414	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:46%20GMT	http://mormonthink.com/glossary/hitler.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/hitler.html	(from http://mormonthink.com/glossary/index.htm)
04:07:48	14925/14925	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:47%20GMT	http://mormonthink.com/glossary/apostasy.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/apostasy.html	(from http://mormonthink.com/glossary/index.htm)
04:07:49	13199/13199	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:48%20GMT	http://mormonthink.com/glossary/articles-of-faith.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/articles-of-faith.html	(from http://mormonthink.com/glossary/index.htm)
04:07:49	11288/11288	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:48%20GMT	http://mormonthink.com/glossary/atonement.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/atonement.html	(from http://mormonthink.com/glossary/index.htm)
04:07:49	20376/20376	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:49%20GMT	http://mormonthink.com/glossary/battlestargalactica.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/battlestargalactica.html	(from http://mormonthink.com/glossary/index.htm)
04:07:50	14052/14052	---M--	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202016%2009:07:50%20GMT	http://mormonthink.com/glossary/baptism-for-the-dead.htm	/home/bryce/mirrored_websites/mt_demo/mormonthink.com/glossary/baptism-for-the-dead.html	(from http://mormonthink.com/glossary/index.htm)
